1_history_clock,2_history_ns,3_history_value,19_item_delay,20_item_name,21_item_type,22_item_value_type,23_item_dscr,24_item_flags,25_item_port,26_item_snmpcommunity,27_item_snmpoid,28_item_units
1539701167,828102684,0.0,60,ICMP loss,3,0,,0,,,,%
1539701227,822348052,0.0,60,ICMP loss,3,0,,0,,,,%
1539701287,436367125,0.0,60,ICMP loss,3,0,,0,,,,%
1539701347,660414567,100.0,60,ICMP loss,3,0,,0,,,,%
1539701407,809029589,0.0,60,ICMP loss,3,0,,0,,,,%
1539701467,438074074,0.0,60,ICMP loss,3,0,,0,,,,%
1539701527,509456214,0.0,60,ICMP loss,3,0,,0,,,,%
1539701587,281228850,0.0,60,ICMP loss,3,0,,0,,,,%
1539701647,384715583,0.0,60,ICMP loss,3,0,,0,,,,%
1539701707,76466922,0.0,60,ICMP loss,3,0,,0,,,,%
1539701767,144521225,0.0,60,ICMP loss,3,0,,0,,,,%
1539701827,98780134,0.0,60,ICMP loss,3,0,,0,,,,%
1539701887,865542122,0.0,60,ICMP loss,3,0,,0,,,,%
1539701947,771044006,0.0,60,ICMP loss,3,0,,0,,,,%
1539702007,501868566,0.0,60,ICMP loss,3,0,,0,,,,%
1539702067,382770068,0.0,60,ICMP loss,3,0,,0,,,,%
1539702127,991689008,0.0,60,ICMP loss,3,0,,0,,,,%
1539702187,590656229,0.0,60,ICMP loss,3,0,,0,,,,%
1539702247,692042967,0.0,60,ICMP loss,3,0,,0,,,,%
1539702307,479904569,0.0,60,ICMP loss,3,0,,0,,,,%
1539702367,423723466,0.0,60,ICMP loss,3,0,,0,,,,%
1539702427,529184390,0.0,60,ICMP loss,3,0,,0,,,,%
1539702487,978974365,0.0,60,ICMP loss,3,0,,0,,,,%
1539702548,126708056,100.0,60,ICMP loss,3,0,,0,,,,%
1539702607,797520715,66.6667,60,ICMP loss,3,0,,0,,,,%
1539702667,946958206,0.0,60,ICMP loss,3,0,,0,,,,%
1539702727,179004899,0.0,60,ICMP loss,3,0,,0,,,,%
1539702787,285168914,0.0,60,ICMP loss,3,0,,0,,,,%
1539702847,330649881,0.0,60,ICMP loss,3,0,,0,,,,%
1539702907,950862530,0.0,60,ICMP loss,3,0,,0,,,,%
1539702967,79263794,0.0,60,ICMP loss,3,0,,0,,,,%
1539703027,216584978,0.0,60,ICMP loss,3,0,,0,,,,%
1539703087,354302188,0.0,60,ICMP loss,3,0,,0,,,,%
1539703147,488065170,0.0,60,ICMP loss,3,0,,0,,,,%
1539703207,620120990,0.0,60,ICMP loss,3,0,,0,,,,%
1539703267,735972878,0.0,60,ICMP loss,3,0,,0,,,,%
1539703327,867432819,0.0,60,ICMP loss,3,0,,0,,,,%
1539703388,1996747,0.0,60,ICMP loss,3,0,,0,,,,%
1539703447,131041346,0.0,60,ICMP loss,3,0,,0,,,,%
1539703507,266132628,0.0,60,ICMP loss,3,0,,0,,,,%
1539703567,414940951,0.0,60,ICMP loss,3,0,,0,,,,%
1539703627,553540059,0.0,60,ICMP loss,3,0,,0,,,,%
1539703687,653879503,0.0,60,ICMP loss,3,0,,0,,,,%
1539703747,746595759,0.0,60,ICMP loss,3,0,,0,,,,%
1539703807,844528449,0.0,60,ICMP loss,3,0,,0,,,,%
1539703867,229353299,0.0,60,ICMP loss,3,0,,0,,,,%
1539703927,930254730,0.0,60,ICMP loss,3,0,,0,,,,%
1539703987,27083895,0.0,60,ICMP loss,3,0,,0,,,,%
1539704047,139842340,0.0,60,ICMP loss,3,0,,0,,,,%
1539704107,236785726,0.0,60,ICMP loss,3,0,,0,,,,%
1539704167,351247883,0.0,60,ICMP loss,3,0,,0,,,,%
1539704227,54818566,0.0,60,ICMP loss,3,0,,0,,,,%
1539704287,535806524,0.0,60,ICMP loss,3,0,,0,,,,%
1539704347,550260913,0.0,60,ICMP loss,3,0,,0,,,,%
1539704407,510907838,0.0,60,ICMP loss,3,0,,0,,,,%
1539704467,609736829,0.0,60,ICMP loss,3,0,,0,,,,%
1539704527,710211987,0.0,60,ICMP loss,3,0,,0,,,,%
1539704587,822919686,0.0,60,ICMP loss,3,0,,0,,,,%
1539704647,955201797,0.0,60,ICMP loss,3,0,,0,,,,%
1539704707,617818142,33.3333,60,ICMP loss,3,0,,0,,,,%
1539704767,786485984,0.0,60,ICMP loss,3,0,,0,,,,%
1539704827,922603855,0.0,60,ICMP loss,3,0,,0,,,,%
1539704887,533406276,0.0,60,ICMP loss,3,0,,0,,,,%
1539704947,280315995,0.0,60,ICMP loss,3,0,,0,,,,%
1539705007,63996569,0.0,60,ICMP loss,3,0,,0,,,,%
1539705067,532173640,0.0,60,ICMP loss,3,0,,0,,,,%
1539705127,94767775,0.0,60,ICMP loss,3,0,,0,,,,%
1539705187,688140450,0.0,60,ICMP loss,3,0,,0,,,,%
1539705247,474011269,0.0,60,ICMP loss,3,0,,0,,,,%
1539705307,577834727,0.0,60,ICMP loss,3,0,,0,,,,%
1539705367,514109444,0.0,60,ICMP loss,3,0,,0,,,,%
1539705427,367124531,0.0,60,ICMP loss,3,0,,0,,,,%
1539705487,524716898,0.0,60,ICMP loss,3,0,,0,,,,%
1539705547,659020057,0.0,60,ICMP loss,3,0,,0,,,,%
1539705607,801013429,0.0,60,ICMP loss,3,0,,0,,,,%
1539705667,958288868,0.0,60,ICMP loss,3,0,,0,,,,%
1539705727,716838530,0.0,60,ICMP loss,3,0,,0,,,,%
1539705787,822923585,0.0,60,ICMP loss,3,0,,0,,,,%
1539705847,921783986,0.0,60,ICMP loss,3,0,,0,,,,%
1539705907,20295414,0.0,60,ICMP loss,3,0,,0,,,,%
1539705967,149428768,0.0,60,ICMP loss,3,0,,0,,,,%
1539706027,109515312,0.0,60,ICMP loss,3,0,,0,,,,%
1539706087,884163301,0.0,60,ICMP loss,3,0,,0,,,,%
1539706147,830026230,0.0,60,ICMP loss,3,0,,0,,,,%
1539706207,441955205,0.0,60,ICMP loss,3,0,,0,,,,%
1539706267,549541119,0.0,60,ICMP loss,3,0,,0,,,,%
1539706328,172850789,33.3333,60,ICMP loss,3,0,,0,,,,%
1539706387,297837695,0.0,60,ICMP loss,3,0,,0,,,,%
1539706447,27083808,0.0,60,ICMP loss,3,0,,0,,,,%
1539706507,890918006,0.0,60,ICMP loss,3,0,,0,,,,%
1539706567,989995532,0.0,60,ICMP loss,3,0,,0,,,,%
1539706627,961576066,0.0,60,ICMP loss,3,0,,0,,,,%
1539706687,59962453,0.0,60,ICMP loss,3,0,,0,,,,%
1539706747,98991296,0.0,60,ICMP loss,3,0,,0,,,,%
1539765607,434340642,0.0,60,ICMP loss,3,0,,0,,,,%
1539765667,535440356,0.0,60,ICMP loss,3,0,,0,,,,%
1539765727,639088570,0.0,60,ICMP loss,3,0,,0,,,,%
1539765787,736906228,0.0,60,ICMP loss,3,0,,0,,,,%
1539765847,29791311,0.0,60,ICMP loss,3,0,,0,,,,%
1539765907,163924599,0.0,60,ICMP loss,3,0,,0,,,,%
1539765967,274727876,0.0,60,ICMP loss,3,0,,0,,,,%
1539766027,386928240,0.0,60,ICMP loss,3,0,,0,,,,%
1539766087,498716025,0.0,60,ICMP loss,3,0,,0,,,,%
1539766147,282816308,0.0,60,ICMP loss,3,0,,0,,,,%
1539766207,445302636,0.0,60,ICMP loss,3,0,,0,,,,%
1539766267,572910963,0.0,60,ICMP loss,3,0,,0,,,,%
1539766327,13679629,0.0,60,ICMP loss,3,0,,0,,,,%
1539766387,949870743,0.0,60,ICMP loss,3,0,,0,,,,%
1539766447,72751325,0.0,60,ICMP loss,3,0,,0,,,,%
1539766507,700532106,0.0,60,ICMP loss,3,0,,0,,,,%
1539766567,660689173,0.0,60,ICMP loss,3,0,,0,,,,%
1539766627,785843432,0.0,60,ICMP loss,3,0,,0,,,,%
1539766687,908455732,0.0,60,ICMP loss,3,0,,0,,,,%
1539766747,32157763,0.0,60,ICMP loss,3,0,,0,,,,%
1539766807,660239874,0.0,60,ICMP loss,3,0,,0,,,,%
1539766867,781658612,0.0,60,ICMP loss,3,0,,0,,,,%
1539766927,904631276,0.0,60,ICMP loss,3,0,,0,,,,%
1539766987,26842673,0.0,60,ICMP loss,3,0,,0,,,,%
1539767047,653809693,0.0,60,ICMP loss,3,0,,0,,,,%
1539767107,777751548,0.0,60,ICMP loss,3,0,,0,,,,%
1539767167,900372287,0.0,60,ICMP loss,3,0,,0,,,,%
1539767227,27446600,0.0,60,ICMP loss,3,0,,0,,,,%
1539767287,653612213,0.0,60,ICMP loss,3,0,,0,,,,%
1539767347,779195271,0.0,60,ICMP loss,3,0,,0,,,,%
1539767407,884548604,0.0,60,ICMP loss,3,0,,0,,,,%
1539767467,12793279,0.0,60,ICMP loss,3,0,,0,,,,%
1539767527,616256796,0.0,60,ICMP loss,3,0,,0,,,,%
1539767587,740600765,0.0,60,ICMP loss,3,0,,0,,,,%
1539767647,839749490,0.0,60,ICMP loss,3,0,,0,,,,%
1539767707,880539108,0.0,60,ICMP loss,3,0,,0,,,,%
1539767768,4709809,0.0,60,ICMP loss,3,0,,0,,,,%
1539767827,653604898,0.0,60,ICMP loss,3,0,,0,,,,%
1539767888,302535442,0.0,60,ICMP loss,3,0,,0,,,,%
1539767947,901748195,0.0,60,ICMP loss,3,0,,0,,,,%
1539768008,525365502,0.0,60,ICMP loss,3,0,,0,,,,%
1539768068,125600391,0.0,60,ICMP loss,3,0,,0,,,,%
1539768127,726733521,0.0,60,ICMP loss,3,0,,0,,,,%
1539768188,357745030,0.0,60,ICMP loss,3,0,,0,,,,%
1539768247,957251763,0.0,60,ICMP loss,3,0,,0,,,,%
1539768307,581332036,0.0,60,ICMP loss,3,0,,0,,,,%
1539768368,235175401,0.0,60,ICMP loss,3,0,,0,,,,%
1539768427,858938122,0.0,60,ICMP loss,3,0,,0,,,,%
1539768488,508765242,0.0,60,ICMP loss,3,0,,0,,,,%
1539784808,104531198,100.0,60,ICMP loss,3,0,,0,,,,%
1539784867,777482844,100.0,60,ICMP loss,3,0,,0,,,,%
1539784928,449315691,100.0,60,ICMP loss,3,0,,0,,,,%
1539784988,122039813,100.0,60,ICMP loss,3,0,,0,,,,%
1539785047,801044424,100.0,60,ICMP loss,3,0,,0,,,,%
1539785107,948877756,0.0,60,ICMP loss,3,0,,0,,,,%
1539785167,91769557,0.0,60,ICMP loss,3,0,,0,,,,%
1539785227,922569320,0.0,60,ICMP loss,3,0,,0,,,,%
1539785287,29072860,0.0,60,ICMP loss,3,0,,0,,,,%
1539785347,584432763,0.0,60,ICMP loss,3,0,,0,,,,%
1539785407,688083240,0.0,60,ICMP loss,3,0,,0,,,,%
1539785467,806223474,0.0,60,ICMP loss,3,0,,0,,,,%
1539785527,923616542,0.0,60,ICMP loss,3,0,,0,,,,%
1539785587,28210843,0.0,60,ICMP loss,3,0,,0,,,,%
1539785647,192400610,0.0,60,ICMP loss,3,0,,0,,,,%
1539785707,423949603,0.0,60,ICMP loss,3,0,,0,,,,%
1539785767,860782785,0.0,60,ICMP loss,3,0,,0,,,,%
1539785827,961912535,0.0,60,ICMP loss,3,0,,0,,,,%
1539785887,62250901,0.0,60,ICMP loss,3,0,,0,,,,%
1539785947,156585955,0.0,60,ICMP loss,3,0,,0,,,,%
1539786007,326086237,0.0,60,ICMP loss,3,0,,0,,,,%
1539786067,386440388,0.0,60,ICMP loss,3,0,,0,,,,%
1539786127,495679830,0.0,60,ICMP loss,3,0,,0,,,,%
1539786187,628766396,0.0,60,ICMP loss,3,0,,0,,,,%
1539786247,768055364,0.0,60,ICMP loss,3,0,,0,,,,%
1539786307,896911690,0.0,60,ICMP loss,3,0,,0,,,,%
1539786367,24775168,0.0,60,ICMP loss,3,0,,0,,,,%
1539786427,131303996,0.0,60,ICMP loss,3,0,,0,,,,%
1539786487,92241877,0.0,60,ICMP loss,3,0,,0,,,,%
1539786547,196853395,0.0,60,ICMP loss,3,0,,0,,,,%
1539786607,589895455,0.0,60,ICMP loss,3,0,,0,,,,%
1539786667,725372533,0.0,60,ICMP loss,3,0,,0,,,,%
1539786727,834517839,0.0,60,ICMP loss,3,0,,0,,,,%
1539786787,972518613,0.0,60,ICMP loss,3,0,,0,,,,%
1539786847,91672951,0.0,60,ICMP loss,3,0,,0,,,,%
1539786907,210148514,0.0,60,ICMP loss,3,0,,0,,,,%
1539786967,752285233,0.0,60,ICMP loss,3,0,,0,,,,%
1539787027,371826982,0.0,60,ICMP loss,3,0,,0,,,,%
1539787087,73219956,0.0,60,ICMP loss,3,0,,0,,,,%
1539787147,153218898,0.0,60,ICMP loss,3,0,,0,,,,%
1539787207,293529379,0.0,60,ICMP loss,3,0,,0,,,,%
1539787267,400549295,0.0,60,ICMP loss,3,0,,0,,,,%
1539787327,542207751,0.0,60,ICMP loss,3,0,,0,,,,%
1539787387,668841025,0.0,60,ICMP loss,3,0,,0,,,,%
1539787447,803996128,0.0,60,ICMP loss,3,0,,0,,,,%
1539787507,935625407,0.0,60,ICMP loss,3,0,,0,,,,%
1539787567,79339764,0.0,60,ICMP loss,3,0,,0,,,,%
1539787627,204565023,0.0,60,ICMP loss,3,0,,0,,,,%
1539787687,343654188,0.0,60,ICMP loss,3,0,,0,,,,%
1539787747,454634950,0.0,60,ICMP loss,3,0,,0,,,,%
1539787807,67663985,0.0,60,ICMP loss,3,0,,0,,,,%
1539787867,190360908,0.0,60,ICMP loss,3,0,,0,,,,%
1539787927,324690563,0.0,60,ICMP loss,3,0,,0,,,,%
1539787987,458442163,0.0,60,ICMP loss,3,0,,0,,,,%
1539788047,592985328,0.0,60,ICMP loss,3,0,,0,,,,%
1539788107,703787650,0.0,60,ICMP loss,3,0,,0,,,,%
1539788167,827054036,0.0,60,ICMP loss,3,0,,0,,,,%
1539788227,962376578,0.0,60,ICMP loss,3,0,,0,,,,%
1539788287,569157124,0.0,60,ICMP loss,3,0,,0,,,,%
1539788347,680242850,0.0,60,ICMP loss,3,0,,0,,,,%
1539788407,804412898,0.0,60,ICMP loss,3,0,,0,,,,%
1539788467,900788043,0.0,60,ICMP loss,3,0,,0,,,,%
1539788527,23902295,0.0,60,ICMP loss,3,0,,0,,,,%
1539788587,160284707,0.0,60,ICMP loss,3,0,,0,,,,%
1539788647,296029967,0.0,60,ICMP loss,3,0,,0,,,,%
1539788707,437017321,0.0,60,ICMP loss,3,0,,0,,,,%
1539788767,579146592,0.0,60,ICMP loss,3,0,,0,,,,%
1539788827,699571936,0.0,60,ICMP loss,3,0,,0,,,,%
1539788887,830793563,0.0,60,ICMP loss,3,0,,0,,,,%
1539788947,930279429,0.0,60,ICMP loss,3,0,,0,,,,%
1539789007,33884546,0.0,60,ICMP loss,3,0,,0,,,,%
1539789067,149945005,0.0,60,ICMP loss,3,0,,0,,,,%
1539789127,342832284,0.0,60,ICMP loss,3,0,,0,,,,%
1539789187,443645338,0.0,60,ICMP loss,3,0,,0,,,,%
1539789247,555845248,0.0,60,ICMP loss,3,0,,0,,,,%
1539789307,652005866,0.0,60,ICMP loss,3,0,,0,,,,%
1539789367,745763878,0.0,60,ICMP loss,3,0,,0,,,,%
1539789427,846567809,0.0,60,ICMP loss,3,0,,0,,,,%
1539789487,946733809,0.0,60,ICMP loss,3,0,,0,,,,%
1539789547,50783646,0.0,60,ICMP loss,3,0,,0,,,,%
1539789607,186589187,0.0,60,ICMP loss,3,0,,0,,,,%
1539789667,318024999,0.0,60,ICMP loss,3,0,,0,,,,%
1539789727,462378244,0.0,60,ICMP loss,3,0,,0,,,,%
1539789787,596751279,0.0,60,ICMP loss,3,0,,0,,,,%
1539789847,729003145,0.0,60,ICMP loss,3,0,,0,,,,%
1539789907,856672773,0.0,60,ICMP loss,3,0,,0,,,,%
1539789967,501059299,0.0,60,ICMP loss,3,0,,0,,,,%
1539790027,603555263,0.0,60,ICMP loss,3,0,,0,,,,%
1539790087,739796006,0.0,60,ICMP loss,3,0,,0,,,,%
1539790147,583207561,0.0,60,ICMP loss,3,0,,0,,,,%
1539790207,711115309,0.0,60,ICMP loss,3,0,,0,,,,%
1539790267,807795038,0.0,60,ICMP loss,3,0,,0,,,,%
1539790327,299484231,0.0,60,ICMP loss,3,0,,0,,,,%
1539790387,414468140,0.0,60,ICMP loss,3,0,,0,,,,%
1539790447,548523487,0.0,60,ICMP loss,3,0,,0,,,,%
1539790507,679312955,0.0,60,ICMP loss,3,0,,0,,,,%
1539790567,813216497,0.0,60,ICMP loss,3,0,,0,,,,%
1539790627,936518178,0.0,60,ICMP loss,3,0,,0,,,,%
1539790687,50254749,0.0,60,ICMP loss,3,0,,0,,,,%
1539790747,701206897,0.0,60,ICMP loss,3,0,,0,,,,%
1539790807,810414884,0.0,60,ICMP loss,3,0,,0,,,,%
1539790867,422347758,0.0,60,ICMP loss,3,0,,0,,,,%
1539790927,13596443,0.0,60,ICMP loss,3,0,,0,,,,%
1539790987,468949713,0.0,60,ICMP loss,3,0,,0,,,,%
1539791047,567692352,0.0,60,ICMP loss,3,0,,0,,,,%
1539791107,697372718,0.0,60,ICMP loss,3,0,,0,,,,%
1539791167,800787932,0.0,60,ICMP loss,3,0,,0,,,,%
1539791227,899733215,0.0,60,ICMP loss,3,0,,0,,,,%
1539791287,8726906,0.0,60,ICMP loss,3,0,,0,,,,%
1539791347,144101011,0.0,60,ICMP loss,3,0,,0,,,,%
1539791407,241992306,0.0,60,ICMP loss,3,0,,0,,,,%
1539791467,373324527,0.0,60,ICMP loss,3,0,,0,,,,%
1539791527,495418518,0.0,60,ICMP loss,3,0,,0,,,,%
1539791587,749171066,0.0,60,ICMP loss,3,0,,0,,,,%
1539791647,866530250,0.0,60,ICMP loss,3,0,,0,,,,%
1539791707,985981206,0.0,60,ICMP loss,3,0,,0,,,,%
1539791767,96876504,0.0,60,ICMP loss,3,0,,0,,,,%
1539791827,214193256,0.0,60,ICMP loss,3,0,,0,,,,%
1539791887,366023879,0.0,60,ICMP loss,3,0,,0,,,,%
1539791948,7736257,0.0,60,ICMP loss,3,0,,0,,,,%
1539792007,137457588,0.0,60,ICMP loss,3,0,,0,,,,%
1539792067,248259886,0.0,60,ICMP loss,3,0,,0,,,,%
1539792127,365136470,0.0,60,ICMP loss,3,0,,0,,,,%
1539792187,294715404,0.0,60,ICMP loss,3,0,,0,,,,%
1539792247,398074723,0.0,60,ICMP loss,3,0,,0,,,,%
1539792307,434060905,0.0,60,ICMP loss,3,0,,0,,,,%
1539792367,518070896,0.0,60,ICMP loss,3,0,,0,,,,%
1539600068,510167156,0.0,60,ICMP response time,3,0,,0,,,,s
1539600128,182153716,0.0,60,ICMP response time,3,0,,0,,,,s
1539600187,854830059,0.0,60,ICMP response time,3,0,,0,,,,s
1539600248,526801764,0.0,60,ICMP response time,3,0,,0,,,,s
1539600308,196750425,0.0,60,ICMP response time,3,0,,0,,,,s
1539600367,876589567,0.0,60,ICMP response time,3,0,,0,,,,s
1539600427,550253430,0.0,60,ICMP response time,3,0,,0,,,,s
1539600488,222301397,0.0,60,ICMP response time,3,0,,0,,,,s
1539600547,895512979,0.0,60,ICMP response time,3,0,,0,,,,s
1539600607,567169982,0.0,60,ICMP response time,3,0,,0,,,,s
1539600668,240111118,0.0,60,ICMP response time,3,0,,0,,,,s
1539600727,911974848,0.0,60,ICMP response time,3,0,,0,,,,s
1539600787,584613514,0.0,60,ICMP response time,3,0,,0,,,,s
1539600848,257507453,0.0,60,ICMP response time,3,0,,0,,,,s
1539600907,928957792,0.0,60,ICMP response time,3,0,,0,,,,s
1539600967,598835901,0.0,60,ICMP response time,3,0,,0,,,,s
1539601028,269450105,0.0,60,ICMP response time,3,0,,0,,,,s
1539601087,940592640,0.0,60,ICMP response time,3,0,,0,,,,s
1539601147,612044272,0.0,60,ICMP response time,3,0,,0,,,,s
1539601208,284307862,0.0,60,ICMP response time,3,0,,0,,,,s
1539601267,957148692,0.0,60,ICMP response time,3,0,,0,,,,s
1539601327,631421189,0.0,60,ICMP response time,3,0,,0,,,,s
1539601388,304798978,0.0,60,ICMP response time,3,0,,0,,,,s
1539601447,977380064,0.0,60,ICMP response time,3,0,,0,,,,s
1539601507,649645614,0.0,60,ICMP response time,3,0,,0,,,,s
1539601568,321769393,0.0,60,ICMP response time,3,0,,0,,,,s
1539601627,993638917,0.0,60,ICMP response time,3,0,,0,,,,s
1539601687,666770152,0.0,60,ICMP response time,3,0,,0,,,,s
1539601748,338922224,0.0,60,ICMP response time,3,0,,0,,,,s
1539601808,10551512,0.0,60,ICMP response time,3,0,,0,,,,s
1539601867,682964698,0.0,60,ICMP response time,3,0,,0,,,,s
1539601928,354427406,0.0,60,ICMP response time,3,0,,0,,,,s
1539601988,30191058,0.0,60,ICMP response time,3,0,,0,,,,s
1539602047,702806910,0.0,60,ICMP response time,3,0,,0,,,,s
1539602108,375000681,0.0,60,ICMP response time,3,0,,0,,,,s
1539602168,47544093,0.0,60,ICMP response time,3,0,,0,,,,s
1539602227,720512217,0.0,60,ICMP response time,3,0,,0,,,,s
1539602288,393379425,0.0,60,ICMP response time,3,0,,0,,,,s
1539602348,64481356,0.0,60,ICMP response time,3,0,,0,,,,s
1539602407,737279085,0.0,60,ICMP response time,3,0,,0,,,,s
1539602468,408985328,0.0,60,ICMP response time,3,0,,0,,,,s
1539602528,84839999,0.0,60,ICMP response time,3,0,,0,,,,s
1539602587,759006787,0.0,60,ICMP response time,3,0,,0,,,,s
1539602648,430607464,0.0,60,ICMP response time,3,0,,0,,,,s
1539602708,103653788,0.0,60,ICMP response time,3,0,,0,,,,s
1539602767,775242934,0.0,60,ICMP response time,3,0,,0,,,,s
1539602828,451159706,0.0,60,ICMP response time,3,0,,0,,,,s
1539602888,127179885,0.0,60,ICMP response time,3,0,,0,,,,s
1539602947,800121124,0.0,60,ICMP response time,3,0,,0,,,,s
1539603008,471884015,0.0,60,ICMP response time,3,0,,0,,,,s
